"","x","y","Crime"
"4372",-76.9877785141155,38.9093473140523,"OTHER"
"4373",-77.033815181807,38.9306297348081,"THEFT"
"4374",-77.0262469452012,38.9551882698565,"THEFT"
"4375",-76.9844453591368,38.9142564628093,"THEFT"
"4376",-76.9772553925648,38.894038921127,"BURGLARY/ROBBERY"
"4377",-76.9983974199609,38.9071769310953,"THEFT"
"4378",-77.0012783140293,38.8265967108477,"HOMICIDE"
"4379",-77.0047005210508,38.9072363026196,"BURGLARY/ROBBERY"
"4380",-77.0280885178783,38.9148306555241,"BURGLARY/ROBBERY"
"4381",-77.023972581834,38.9162729057746,"HOMICIDE"
"4382",-77.0278537481346,38.9632322729652,"THEFT"
"4383",-77.0345261908479,38.9641940156371,"THEFT"
"4384",-76.9883136301951,38.8803584447303,"THEFT"
"4385",-77.0375236992985,38.9037389150868,"THEFT"
"4386",-76.9292337940471,38.8945798406963,"THEFT"
"4387",-77.0080969040513,38.8346680205343,"OTHER"
"4388",-77.0354072188024,38.9250587026578,"THEFT"
"4389",-77.0204341225366,38.8812760974982,"THEFT"
"4390",-76.9384757747046,38.8712443415697,"THEFT"
"4391",-77.072877757607,38.9304407471198,"THEFT"
"4392",-77.0319613022149,38.9114965754998,"THEFT"
"4393",-77.0408811201947,38.9238622327334,"BURGLARY/ROBBERY"
"4394",-77.0332545663239,38.9155679828951,"THEFT"
"4395",-77.0297336282356,38.933459452479,"THEFT"
"4396",-76.9529128504563,38.8916370398846,"OTHER"
"4397",-77.0380015594351,38.9303401827121,"BURGLARY/ROBBERY"
"4398",-77.003593091639,38.8264525270221,"THEFT"
"4399",-77.0288491499102,38.9306922325308,"THEFT"
"4400",-76.9964056373706,38.9089012642759,"THEFT"
"4401",-77.0088902429937,38.8235965581636,"OTHER"
"4402",-76.9926565878252,38.8995466362799,"THEFT"
"4403",-76.967568269531,38.8557165274589,"OTHER"
"4404",-77.0175629478283,38.8755562351139,"THEFT"
"4405",-77.010597731801,38.92236451319,"THEFT"
"4406",-77.0308962264269,38.911126619169,"THEFT"
"4407",-77.0321860807298,38.9241442088617,"THEFT"
"4408",-77.0416894892086,38.9060614773522,"THEFT"
"4409",-77.0776946226621,38.9373740394598,"THEFT"
"4410",-77.0423674218745,38.921618631158,"THEFT"
"4411",-77.022431384269,38.8998146039819,"THEFT"
"4412",-77.0400692148633,38.915565844782,"THEFT"
"4413",-76.9831239533147,38.8460807873784,"BURGLARY/ROBBERY"
"4414",-76.9748344460402,38.8986072870802,"THEFT"
"4415",-76.969716625513,38.9401055434809,"THEFT"
"4416",-76.9191571977446,38.8960957161494,"THEFT"
"4417",-77.030787609107,38.916991975442,"THEFT"
"4418",-77.0047114435793,38.8456855407284,"THEFT"
"4419",-77.0852995777749,38.9599074551124,"THEFT"
"4420",-76.9943685070516,38.8266145989135,"OTHER"
"4421",-77.0284996192259,38.933675959168,"THEFT"
"4422",-76.9505896667886,38.9007165131364,"OTHER"
"4423",-77.0396702609364,38.9031434744161,"THEFT"
"4424",-77.0319507375184,38.9169977888471,"THEFT"
"4425",-77.0371283751963,38.9232269573385,"THEFT"
"4426",-77.0161767441984,38.911860160617,"THEFT"
"4427",-76.9260206445648,38.8805968423414,"THEFT"
"4428",-76.9408899924975,38.9005176165687,"THEFT"
"4429",-76.985735672574,38.8621161406158,"THEFT"
"4430",-77.0074823883569,38.9056362749677,"THEFT"
"4431",-76.982691035789,38.9212106465393,"OTHER"
"4432",-77.0080969040513,38.8346680205343,"OTHER"
"4433",-76.9811450167678,38.8369369094685,"THEFT"
"4434",-76.9413990624417,38.8897761058349,"BURGLARY/ROBBERY"
"4435",-77.0445032630079,38.9255905067138,"BURGLARY/ROBBERY"
"4436",-77.0384980382934,38.9100082281986,"BURGLARY/ROBBERY"
"4437",-77.0365267918318,38.9086962888393,"THEFT"
"4438",-77.0259868913839,38.9064353675349,"OTHER"
"4439",-76.9949743484881,38.8827237132566,"THEFT"
"4440",-76.9995613701988,38.9533316388173,"BURGLARY/ROBBERY"
"4441",-76.9998732881492,38.844676690146,"OTHER"
"4442",-77.0270385921644,38.9131373360193,"THEFT"
"4443",-76.9886250777351,38.950947767947,"BURGLARY/ROBBERY"
"4444",-77.0189313883037,38.9078960760342,"BURGLARY/ROBBERY"
"4445",-76.9800744828356,38.9171835074293,"THEFT"
"4446",-77.0462259878989,38.9145996795067,"THEFT"
"4447",-77.0553293457819,38.9037304881363,"THEFT"
"4448",-77.032093940987,38.9056991286064,"THEFT"
"4449",-76.9811368853225,38.8369449776221,"BURGLARY/ROBBERY"
"4450",-76.9756559147836,38.8412216647687,"BURGLARY/ROBBERY"
"4451",-77.0079334100798,38.9181037865754,"THEFT"
"4452",-77.0259311760915,38.9434595651078,"BURGLARY/ROBBERY"
"4453",-76.9294537750807,38.8936070697246,"BURGLARY/ROBBERY"
"4454",-77.0309000536323,38.9103798266702,"THEFT"
"4455",-76.9809881335583,38.8651110193477,"BURGLARY/ROBBERY"
"4456",-76.9732066206817,38.9049488076807,"BURGLARY/ROBBERY"
"4457",-77.0474967722318,38.9182385363243,"THEFT"
"4458",-76.9739826421821,38.863528434719,"THEFT"
"4459",-77.0280885178783,38.9148306555241,"THEFT"
"4460",-76.9739826421821,38.863528434719,"THEFT"
"4461",-77.0553293457819,38.9037304881363,"THEFT"
"4462",-76.9302099143959,38.8983639419927,"BURGLARY/ROBBERY"
"4463",-77.0365087000318,38.9140927073632,"THEFT"
"4464",-76.9601076779148,38.9291504557025,"THEFT"
"4465",-76.9931501205792,38.9222116515,"THEFT"
"4466",-77.0297079256736,38.9310098304985,"THEFT"
"4467",-76.9601076779148,38.9291504557025,"THEFT"
"4468",-76.9257933305725,38.8886141616235,"THEFT"
"4469",-77.0547540166041,38.9041269957073,"THEFT"
"4470",-77.0132832386295,38.9148242681924,"THEFT"
"4471",-77.0308751778759,38.9328195669146,"THEFT"
"4472",-76.9995507530309,38.8440190729381,"THEFT"
"4473",-76.9526596791096,38.9205363540031,"THEFT"
"4474",-77.0408465287651,38.9037376204341,"THEFT"
"4475",-77.0257675666163,38.9376042120273,"THEFT"
"4476",-77.0434305178168,38.9133647802061,"THEFT"
"4477",-76.9949865019183,38.8819894400976,"THEFT"
"4478",-76.9931501205792,38.9222116515,"THEFT"
"4479",-77.0911611531067,38.9150597129564,"BURGLARY/ROBBERY"
"4480",-76.9915406463217,38.8802686391523,"THEFT"
"4481",-76.9866653840768,38.8812591070746,"THEFT"
"4482",-77.0432465068851,38.9260323860639,"THEFT"
"4483",-76.9943631260805,38.8947813070376,"THEFT"
"4484",-76.9690405558131,38.8612661160844,"THEFT"
"4485",-76.9903135820544,38.9201485446755,"THEFT"
"4486",-77.0346997399589,38.9234498488932,"THEFT"
"4487",-77.041828298855,38.9068451540965,"THEFT"
"4488",-77.014405703303,38.8775295059017,"THEFT"
"4489",-76.999884783725,38.859351427025,"THEFT"
"4490",-76.9271939744269,38.8940741184236,"OTHER"
"4491",-76.9363103907729,38.895899135107,"THEFT"
"4492",-76.9917962492046,38.8624140015024,"THEFT"
"4493",-77.0288607648082,38.9140827755063,"BURGLARY/ROBBERY"
"4494",-77.0852995777749,38.9599074551124,"THEFT"
"4495",-77.0523611499308,38.9001296844908,"BURGLARY/ROBBERY"
"4496",-77.0106422323637,38.9114644288433,"THEFT"
"4497",-77.024599279389,38.9279655780199,"THEFT"
"4498",-77.0801806574332,38.9488117177312,"THEFT"
"4499",-76.983061965726,38.8645840893232,"THEFT"
"4500",-77.0163698890235,38.8888190060433,"THEFT"
"4501",-77.0332436990625,38.9169913025115,"BURGLARY/ROBBERY"
"4502",-77.0241751222164,38.9354966105078,"THEFT"
"4503",-76.9921800238849,38.9173462837966,"THEFT"
"4504",-76.9277241079293,38.8828139729674,"THEFT"
"4505",-77.0135749802464,38.8725119277284,"HOMICIDE"
"4506",-76.9219957546615,38.8935572857123,"BURGLARY/ROBBERY"
"4507",-77.039659163839,38.9246553859132,"THEFT"
"4508",-77.0125190920822,38.9626944252242,"THEFT"
"4509",-76.98463015682,38.8593143817502,"THEFT"
"4510",-76.9223517562472,38.8841978166095,"BURGLARY/ROBBERY"
"4511",-76.9869154653651,38.9001947361585,"THEFT"
"4512",-76.9961727996183,38.8970244632447,"THEFT"
"4513",-76.947226060374,38.8971207057777,"BURGLARY/ROBBERY"
"4514",-76.9250253345755,38.8845508904995,"BURGLARY/ROBBERY"
"4515",-77.0242153377923,38.918065513524,"THEFT"
"4516",-76.9384797722073,38.89334192089,"BURGLARY/ROBBERY"
"4517",-77.0319629614349,38.9151990016492,"THEFT"
"4518",-77.0425478763286,38.9148262850911,"THEFT"
"4519",-76.9290912901145,38.8871838777719,"THEFT"
"4520",-76.989257399875,38.9524094199692,"THEFT"
"4521",-76.9915663883537,38.955001738259,"THEFT"
"4522",-76.9368700573011,38.8757026437603,"THEFT"
"4523",-77.0270402656893,38.9175514191826,"THEFT"
"4524",-77.0083921944474,38.8971953833928,"THEFT"
"4525",-77.0155382409643,38.9448306678522,"BURGLARY/ROBBERY"
"4526",-76.9900569597444,38.8584591698772,"THEFT"
"4527",-77.0140910277107,38.9181032062865,"THEFT"
"4528",-77.0260594333467,38.9472069822585,"THEFT"
"4529",-77.0627857925634,38.9036918565717,"THEFT"
"4530",-76.9900100454468,38.8643776969703,"BURGLARY/ROBBERY"
"4531",-76.9983039723316,38.9581819468887,"BURGLARY/ROBBERY"
"4532",-76.9836553409243,38.8853523149584,"THEFT"
"4533",-76.9316648655399,38.9078596092977,"THEFT"
"4534",-76.9868844317543,38.8808807795571,"BURGLARY/ROBBERY"
"4535",-76.9949865019183,38.8819894400976,"BURGLARY/ROBBERY"
"4536",-77.0109279599686,38.8197407571992,"THEFT"
"4537",-76.9900569597444,38.8584591698772,"THEFT"
"4538",-77.0318098494063,38.9338462628922,"THEFT"
"4539",-77.0275648818618,38.9025163729382,"THEFT"
"4540",-77.0096938406813,38.9637265887391,"THEFT"
"4541",-76.9943685070516,38.8266145989135,"THEFT"
"4542",-77.0297177730742,38.9230908891556,"BURGLARY/ROBBERY"
"4543",-77.0157141703244,38.9056444661309,"THEFT"
"4544",-76.9170925401127,38.89714824808,"THEFT"
"4545",-77.0146319774702,38.9131665733105,"THEFT"
"4546",-77.008912748527,38.8193805893438,"THEFT"
"4547",-77.0218972577432,38.9170029879605,"THEFT"
"4548",-76.9971093498709,38.8277857999125,"THEFT"
"4549",-76.9268324850185,38.8868761996621,"THEFT"
"4550",-76.9200066611558,38.8992852623634,"THEFT"
"4551",-77.0043010743666,38.9175544686407,"THEFT"
"4552",-76.9456263431487,38.893660759032,"OTHER"
"4553",-77.0209239490865,38.9103833903349,"THEFT"
"4554",-76.9136745173702,38.892425385945,"OTHER"
"4555",-76.9943630207337,38.8961145451704,"THEFT"
"4556",-76.9739621971547,38.9195695124207,"THEFT"
"4557",-76.996958933234,38.8442622621862,"THEFT"
"4558",-77.0309000536323,38.9103798266702,"THEFT"
"4559",-77.0760001564512,38.9383750746319,"THEFT"
"4560",-77.0820422368761,38.9479099583663,"THEFT"
"4561",-77.044496860442,38.9153300259102,"BURGLARY/ROBBERY"
"4562",-77.0238514458637,38.9333256763145,"THEFT"
"4563",-76.9640441336746,38.8531300759472,"BURGLARY/ROBBERY"
"4564",-76.9844377480878,38.8434505044092,"THEFT"
"4565",-76.9335610335276,38.8897538938391,"OTHER"
"4566",-77.0309289143267,38.9237571906015,"THEFT"
"4567",-76.9445967665052,38.898371650946,"BURGLARY/ROBBERY"
"4568",-77.0036047862221,38.8299838458083,"BURGLARY/ROBBERY"
"4569",-77.0318199317691,38.9305942618262,"THEFT"
"4570",-77.0319680233991,38.9007676299335,"THEFT"
"4571",-77.0374870891454,38.9169990265767,"THEFT"
"4572",-76.970099830476,38.8630410505058,"THEFT"
"4573",-77.0436069637279,38.909927429981,"THEFT"
"4574",-76.947522430938,38.8860045064486,"THEFT"
"4575",-77.0279661666506,38.9556743175823,"THEFT"
"4576",-76.9990082458174,38.9237072292828,"OTHER"
"4577",-76.9886116632216,38.8904929036344,"THEFT"
"4578",-77.0239890987556,38.9020888279923,"BURGLARY/ROBBERY"
"4579",-77.0101535899565,38.9616857302415,"BURGLARY/ROBBERY"
"4580",-77.0252513638898,38.9456217021478,"THEFT"
"4581",-77.0384836460946,38.9126099319824,"THEFT"
"4582",-77.0335802425459,38.9215494199822,"BURGLARY/ROBBERY"
"4583",-76.9908925601183,38.9013121502079,"THEFT"
"4584",-76.9348448809543,38.8975558662548,"BURGLARY/ROBBERY"
"4585",-77.0345692977414,38.9056463541179,"THEFT"
"4586",-76.9699588565155,38.8694730203636,"OTHER"
"4587",-76.9459205865102,38.9008675871777,"THEFT"
"4588",-76.9580556016303,38.8897870581798,"THEFT"
"4589",-77.0411254108955,38.9056634802161,"BURGLARY/ROBBERY"
"4590",-77.04630722232,38.9154013891665,"THEFT"
"4591",-77.0355462229667,38.9096398214425,"THEFT"
"4592",-77.0209122021334,38.899811913045,"THEFT"
"4593",-76.9864768198604,38.8424057786889,"THEFT"
"4594",-77.0287265995621,38.9296640543309,"THEFT"
"4595",-77.0280890890925,38.9162809970738,"BURGLARY/ROBBERY"
"4596",-76.9802739582517,38.8630251957661,"ARSON"
"4597",-77.0220174980437,38.9329747123331,"OTHER"
"4598",-77.0327324215144,38.9355920873661,"BURGLARY/ROBBERY"
"4599",-76.933886541404,38.8743317160023,"OTHER"
"4600",-76.9527754705246,38.8902136613016,"OTHER"
"4601",-77.03645792074,38.9338539137633,"THEFT"
"4602",-77.0610845547384,38.9364830701621,"THEFT"
"4603",-77.0284096882359,38.9627009226,"THEFT"
"4604",-77.0683850459694,38.9478925309133,"THEFT"
"4605",-76.9938259583431,38.8414244779652,"THEFT"
"4606",-77.0325915444334,38.9281708136922,"THEFT"
"4607",-77.0591097459516,38.9334933291904,"THEFT"
"4608",-77.0601180381415,38.9119088729338,"THEFT"
"4609",-76.9892693546844,38.8860248107756,"THEFT"
"4610",-77.0416856358787,38.9191956366817,"THEFT"
"4611",-77.0265257435596,38.8983097102275,"THEFT"
"4612",-76.9827006771625,38.8814657800462,"THEFT"
"4613",-76.9908943125893,38.8875833984231,"THEFT"
"4614",-76.9864768198604,38.8424057786889,"THEFT"
"4615",-76.9992731525871,38.9560650154029,"THEFT"
"4616",-76.9995068225224,38.9002041158562,"THEFT"
"4617",-77.0346378184055,38.928683969317,"THEFT"
"4618",-77.027042366427,38.92309153888,"THEFT"
"4619",-76.9985028505304,38.8277858261086,"BURGLARY/ROBBERY"
"4620",-77.085185866917,38.9323421860365,"THEFT"
"4621",-77.0563687286278,38.9093523724873,"THEFT"
"4622",-77.0327258981424,38.9439955650883,"THEFT"
"4623",-76.9286486039979,38.8918769731005,"THEFT"
"4624",-76.9881970921686,38.8792324518812,"THEFT"
"4625",-77.0709867398401,38.9076868697249,"BURGLARY/ROBBERY"
"4626",-76.9658379147129,38.8603103304178,"THEFT"
"4627",-77.0217274662306,38.9274166401131,"THEFT"
"4628",-77.067005814231,38.9532982950316,"THEFT"
"4629",-77.0189426354694,38.9068330893005,"THEFT"
"4630",-77.0319556355216,38.8988488527866,"THEFT"
"4631",-77.0527064632783,38.9278047621982,"THEFT"
"4632",-76.9864787964143,38.8927898110633,"THEFT"
"4633",-76.9893470650741,38.9059242960681,"THEFT"
"4634",-76.9995393182255,38.8309478062196,"THEFT"
"4635",-77.0382180906272,38.9254936396377,"THEFT"
"4636",-76.9188507391458,38.8918885940972,"THEFT"
"4637",-77.027042366427,38.92309153888,"THEFT"
"4638",-77.0246416185611,38.916993433129,"THEFT"
"4639",-76.9797138835599,38.8471432406122,"OTHER"
"4640",-77.0219263529351,38.8991214165084,"THEFT"
"4641",-76.9827745105296,38.8620706992223,"THEFT"
"4642",-76.9815484625164,38.8802855047383,"THEFT"
"4643",-76.9928823579436,38.8320376140629,"BURGLARY/ROBBERY"
"4644",-77.0003807140078,38.9531463387717,"BURGLARY/ROBBERY"
"4645",-77.0274286917526,38.9680788103422,"BURGLARY/ROBBERY"
"4646",-76.9925456048704,38.8584143131753,"BURGLARY/ROBBERY"
"4647",-77.0141488959851,38.9191751903287,"BURGLARY/ROBBERY"
"4648",-76.9855124194752,38.8834660244644,"THEFT"
"4649",-77.0709867398401,38.9076868697249,"BURGLARY/ROBBERY"
"4650",-77.0318501733404,38.9208382467084,"THEFT"
"4651",-77.025832607463,38.9261095991922,"THEFT"
"4652",-77.0106078110414,38.9125994826765,"THEFT"
"4653",-76.9811450167678,38.8369369094685,"THEFT"
"4654",-77.033244539753,38.9126109093346,"OTHER"
"4655",-77.0339111142411,38.9140904272853,"THEFT"
"4656",-76.9723440384127,38.8995526018923,"BURGLARY/ROBBERY"
"4657",-77.0097194914915,38.8243802292139,"OTHER"
"4658",-77.0097194914915,38.8243802292139,"THEFT"
"4659",-76.9312098469288,38.9014724196799,"BURGLARY/ROBBERY"
"4660",-77.0244991443599,38.9376098897493,"BURGLARY/ROBBERY"
"4661",-77.0135150129241,38.9209589138354,"THEFT"
"4662",-77.0308016524484,38.8961106203871,"THEFT"
"4663",-77.0307985253849,38.9155686560547,"OTHER"
"4664",-77.0332627442845,38.9083793256141,"THEFT"
"4665",-77.0175583547787,38.9037254247598,"THEFT"
"4666",-77.0280824112214,38.9031287276945,"THEFT"
"4667",-76.9300193038345,38.8928957485086,"THEFT"
"4668",-76.9679490288821,38.9314319713083,"THEFT"
"4669",-76.9708779125772,38.9410123427689,"THEFT"
"4670",-77.0423690168037,38.9243031104357,"THEFT"
"4671",-76.9864768198604,38.8424057786889,"THEFT"
"4672",-77.0509368156881,38.9235069579119,"BURGLARY/ROBBERY"
"4673",-77.0125873496859,38.826523971265,"THEFT"
"4674",-77.0502895503261,38.9214173073297,"THEFT"
"4675",-77.0265200796656,38.9140833302011,"THEFT"
"4676",-77.0318095439688,38.9331616319159,"THEFT"
"4677",-77.0074710960836,38.907897370916,"THEFT"
"4678",-77.0225593086014,38.9321368366689,"THEFT"
"4679",-76.9984435918214,38.9046816190881,"THEFT"
"4680",-76.9651340569337,38.9171372151141,"THEFT"
"4681",-77.0051330319388,38.941498521913,"BURGLARY/ROBBERY"
"4682",-77.0058911644598,38.9031230360015,"BURGLARY/ROBBERY"
"4683",-77.0477387106022,38.9006901831022,"THEFT"
"4684",-76.9753594987976,38.9137594415815,"THEFT"
"4685",-77.0315601259877,38.968978592491,"THEFT"
"4686",-77.0245267428947,38.9182546234872,"THEFT"
"4687",-77.0721194005208,38.956042774494,"BURGLARY/ROBBERY"
"4688",-77.0288543832191,38.8983091582708,"THEFT"
"4689",-77.0277518787775,38.9386757448892,"THEFT"
"4690",-77.0239668153121,38.9116150659452,"THEFT"
"4691",-77.0215031432396,38.9484060101721,"BURGLARY/ROBBERY"
"4692",-76.947226060374,38.8971207057777,"THEFT"
"4693",-77.0852995777749,38.9599074551124,"THEFT"
"4694",-77.0270447833855,38.8990572851812,"THEFT"
"4695",-76.9889077175826,38.9138966382048,"THEFT"
"4696",-76.9674634187383,38.9340892870185,"THEFT"
"4697",-76.9769560372733,38.8972294454439,"THEFT"
"4698",-77.0138861567273,38.813470538108,"THEFT"
"4699",-76.9914409385115,38.9428585727506,"THEFT"
"4700",-77.0675004574155,38.915228918346,"THEFT"
"4701",-76.9864787964143,38.8927898110633,"THEFT"
"4702",-76.9529030976317,38.9064107483388,"BURGLARY/ROBBERY"
"4703",-76.976990053905,38.8989860826997,"THEFT"
"4704",-77.0785467322873,38.9570205341891,"THEFT"
"4705",-76.9827745105296,38.8620706992223,"BURGLARY/ROBBERY"
"4706",-76.9766528663247,38.8725464164927,"THEFT"
"4707",-77.024984128983,38.9072373292167,"THEFT"
"4708",-77.0219141421865,38.9056434945054,"THEFT"
"4709",-77.0596742861517,38.9052068906316,"THEFT"
"4710",-76.9656118410121,38.8512567941647,"BURGLARY/ROBBERY"
"4711",-76.9943685070516,38.8266145989135,"THEFT"
"4712",-77.096768487935,38.9515929013595,"THEFT"
"4713",-77.0044279492604,38.9180949636587,"BURGLARY/ROBBERY"
"4714",-76.9324216084008,38.8816287590664,"BURGLARY/ROBBERY"
"4715",-77.0005765669638,38.9194643119379,"BURGLARY/ROBBERY"
"4716",-77.0845941314012,38.9585297035497,"THEFT"
"4717",-76.9886093447541,38.9050143831569,"BURGLARY/ROBBERY"
"4718",-77.0757214828969,38.9583556211366,"THEFT"
"4719",-77.0307907014427,38.9025209723031,"THEFT"
"4720",-76.985509666138,38.8970236272403,"BURGLARY/ROBBERY"
"4721",-76.9761074712118,38.8494126847065,"OTHER"
"4722",-77.0441472433057,38.909357629509,"BURGLARY/ROBBERY"
"4723",-76.9798664702069,38.8926548139725,"BURGLARY/ROBBERY"
"4724",-76.9948975120763,38.9047582691544,"SEX ABUSE"
"4725",-77.0364589571654,38.9358807812229,"BURGLARY/ROBBERY"
"4726",-77.045762095413,38.9104380094039,"THEFT"
"4727",-77.0005758416841,38.8296415783907,"OTHER"
"4728",-77.0403049553194,38.9042332679345,"THEFT"
"4729",-77.013338994445,38.9046808679802,"THEFT"
"4730",-77.0416610155903,38.9165291797393,"THEFT"
"4731",-77.018356373109,38.9135624143884,"THEFT"
"4732",-77.0139206211335,38.93121933761,"THEFT"
"4733",-76.9275672269034,38.8897593391971,"THEFT"
"4734",-76.9730343260417,38.9032551978245,"BURGLARY/ROBBERY"
"4735",-76.9575646439165,38.8613706102597,"THEFT"
"4736",-77.0364589571654,38.9358807812229,"THEFT"
"4737",-76.99496212585,38.9007628868148,"THEFT"
"4738",-77.0434291571901,38.9140891072255,"THEFT"
"4739",-77.0526135547012,38.8984810410114,"THEFT"
"4740",-76.9802739582517,38.8630251957661,"SEX ABUSE"
"4741",-77.0675004574155,38.915228918346,"THEFT"
"4742",-76.9731836400987,38.8694760576311,"SEX ABUSE"
"4743",-77.1021188543773,38.9256264306199,"THEFT"
"4744",-77.0384836460946,38.9126099319824,"THEFT"
"4745",-77.0181622575888,38.9300831681426,"THEFT"
"4746",-76.9867809044198,38.8798087695063,"THEFT"
"4747",-77.0288579946113,38.9072364366094,"THEFT"
"4748",-76.9892435784906,38.9040955914535,"BURGLARY/ROBBERY"
"4749",-77.0318501733404,38.9208382467084,"THEFT"
"4750",-76.9973140773613,38.8961146502975,"BURGLARY/ROBBERY"
"4751",-76.970099830476,38.8630410505058,"THEFT"
"4752",-77.0406217535613,38.9341678313895,"THEFT"
"4753",-76.9843225137658,38.896104620812,"THEFT"
"4754",-77.0257444006317,38.9692772894038,"THEFT"
"4755",-77.0127937837797,38.9502810090554,"THEFT"
"4756",-77.0408465287651,38.9037376204341,"THEFT"
"4757",-77.0220808957749,38.9514777241551,"BURGLARY/ROBBERY"
"4758",-77.0198634745375,38.9428301735794,"THEFT"
"4759",-77.0351713249889,38.9209634108704,"THEFT"
"4760",-77.003593091639,38.8264525270221,"SEX ABUSE"
"4761",-76.9329427187921,38.8856173426779,"BURGLARY/ROBBERY"
"4762",-77.0710447823114,38.9196589167886,"THEFT"
"4763",-76.9961726638089,38.8995558127445,"THEFT"
"4764",-77.0318199317691,38.9305942618262,"THEFT"
"4765",-76.9836541483445,38.8950865838793,"BURGLARY/ROBBERY"
"4766",-76.9868844317543,38.8808807795571,"THEFT"
"4767",-76.9850940467996,38.8448288820579,"OTHER"
"4768",-77.027042366427,38.92309153888,"THEFT"
"4769",-77.0220344183385,38.9504057484403,"BURGLARY/ROBBERY"
"4770",-76.9892815071966,38.8818539300615,"THEFT"
"4771",-77.0374876715734,38.9181070510389,"THEFT"
"4772",-77.030787609107,38.916991975442,"THEFT"
"4773",-76.9867809044198,38.8798087695063,"THEFT"
"4774",-77.0384873105452,38.911494608123,"BURGLARY/ROBBERY"
"4775",-76.9656118410121,38.8512567941647,"THEFT"
"4776",-76.9936187274085,38.8402353515329,"THEFT"
"4777",-76.9733961189527,38.9223619654856,"THEFT"
"4778",-77.0121437897844,38.9243281765439,"THEFT"
"4779",-77.0820422368761,38.9479099583663,"THEFT"
"4780",-77.019425690777,38.9025180098106,"THEFT"
"4781",-77.0710447823114,38.9196589167886,"THEFT"
"4782",-77.0325915444334,38.9281708136922,"THEFT"
"4783",-76.9913996877614,38.8566421815024,"BURGLARY/ROBBERY"
"4784",-76.9786413830454,38.8510617195223,"BURGLARY/ROBBERY"
"4785",-76.9602327857753,38.8909371081473,"OTHER"
"4786",-76.9708345250206,38.8979127130916,"THEFT"
"4787",-77.0837651882659,38.9600346800817,"THEFT"
"4788",-76.9311736275907,38.903165969515,"BURGLARY/ROBBERY"
"4789",-76.9321020074328,38.9088868157517,"BURGLARY/ROBBERY"
"4790",-77.0336412921126,38.9287380398956,"THEFT"
"4791",-76.9955382751455,38.9050238615833,"BURGLARY/ROBBERY"
"4792",-76.997312967484,38.9255809327171,"BURGLARY/ROBBERY"
"4793",-77.0457625346838,38.9111226432271,"THEFT"
"4794",-77.0803083274818,38.9507266998284,"THEFT"
"4795",-77.0129221587518,38.8947807283124,"BURGLARY/ROBBERY"
"4796",-76.9361197875104,38.9027814193929,"BURGLARY/ROBBERY"
"4797",-77.0046184058707,38.8320467481815,"THEFT"
"4798",-77.0209877157967,38.9217685597957,"THEFT"
"4799",-77.0319632884548,38.9159286765791,"THEFT"
"4800",-77.0592426129268,38.9368244420395,"THEFT"
"4801",-76.9489814572908,38.8926713517783,"OTHER"
"4802",-77.0161760093232,38.9025192255968,"THEFT"
"4803",-77.0214009947644,38.9155617467706,"THEFT"
"4804",-77.0564521024314,38.9272879175244,"THEFT"
"4805",-76.936593046283,38.9021240671688,"BURGLARY/ROBBERY"
"4806",-77.0220992913649,38.9736019885713,"THEFT"
"4807",-77.0425769880429,38.9056467732002,"BURGLARY/ROBBERY"
"4808",-77.0452724345916,38.9200861265335,"BURGLARY/ROBBERY"
"4809",-76.9583448219658,38.8867925966286,"THEFT"
"4810",-76.9903245977423,38.9239500575864,"THEFT"
"4811",-76.9780955204453,38.8654300541361,"BURGLARY/ROBBERY"
"4812",-76.9766528663247,38.8725464164927,"OTHER"
"4813",-76.9488091145464,38.8918875479928,"THEFT"
"4814",-77.0013024176495,38.8853136343109,"BURGLARY/ROBBERY"
"4815",-77.0205395552019,38.967278489679,"BURGLARY/ROBBERY"
"4816",-76.9780849026662,38.9375329314471,"THEFT"
"4817",-77.0350871700049,38.9374216200526,"THEFT"
"4818",-77.0400889443907,38.909638351099,"BURGLARY/ROBBERY"
"4819",-76.9908573768314,38.9059784741101,"BURGLARY/ROBBERY"
"4820",-77.0332542218942,38.9148292995869,"THEFT"
"4821",-77.0850046300974,38.9447827776559,"THEFT"
"4822",-76.940895734608,38.8990544726245,"THEFT"
"4823",-77.0219186944452,38.9117150911379,"THEFT"
"4824",-76.9508248483035,38.8605752252002,"THEFT"
"4825",-77.0391463479303,38.9358258622641,"THEFT"
"4826",-76.9961755160479,38.932365510276,"THEFT"
"4827",-76.9355250198375,38.9103120733373,"BURGLARY/ROBBERY"
"4828",-76.9272840674446,38.8848495953033,"THEFT"
"4829",-77.0400889443907,38.909638351099,"THEFT"
"4830",-77.0238180668669,38.9369830530651,"THEFT"
"4831",-77.0209116099288,38.8875671076794,"THEFT"
"4832",-76.9977748829648,38.9056364933772,"BURGLARY/ROBBERY"
"4833",-76.9716388762589,38.8464569165689,"THEFT"
"4834",-77.0319609671622,38.9107488832967,"THEFT"
"4835",-76.9797635402853,38.9157961709112,"THEFT"
"4836",-77.0155515196123,38.8999421997661,"THEFT"
"4837",-76.9544844375154,38.8854669239929,"BURGLARY/ROBBERY"
"4838",-76.9915393517345,38.8911867971165,"THEFT"
"4839",-77.0389777387413,38.9025232120432,"THEFT"
"4840",-77.0238180668669,38.9369830530651,"BURGLARY/ROBBERY"
"4841",-77.0219189214576,38.9124537748954,"THEFT"
